,category,date_time,headline,link
616,sports," June 5, 2020  9:30:41 am","Benfica bus stoned after first game back, two players injured",https://indianexpress.com/article/sports/football/benfica-bus-stoned-after-first-game-back-two-players-injured-6443498/
617,sports," June 5, 2020  8:21:05 am","ATK-Mohun Bagan, FC Goa, Bengaluru FC to represent India in AFC Club competitions",https://indianexpress.com/article/sports/football/atk-mohun-bagan-fc-goa-bengaluru-fc-afc-champions-league-cup-6442801/
618,technology, 4 June 2020,"Samsung Galaxy Note 20+ Camera Details Tipped, Galaxy Note 20 Ultra Reportedly Spotted on Bluetooth SIG Site",https://gadgets.ndtv.com/mobiles/news/samsung-galaxy-note-20-plus-ultra-camera-details-bluetooth-certification-tipped-reports-2240458
619,sports," June 8, 2020  1:48:02 pm","Don’t make pitches favouring batsmen or bowlers, says ex-chairman of BCCI’s pitch committee",https://indianexpress.com/article/sports/cricket/bcci-pitch-curator-daljit-singh-interview-pitch-controversies-6445995/
620,sports," June 8, 2020  1:33:22 pm",Darwin T20 Cricket League 2020 Final Highlights: Isaac Conway powers WCC to 3-wicket win,https://indianexpress.com/article/sports/cricket/darwin-t20-cricket-league-2020-final-live-score-updates-southern-districts-vs-waratah-cricket-club-6448247/
621,sports," June 7, 2020  7:55:32 pm",AIU says suspended Salwa Eid Naser missed four tests as she pleads innocence,https://indianexpress.com/article/sports/sport-others/salwa-eid-naser-aiu-missed-four-tests-6447439/
622,technology, 5 June 2020,"Honor 8S (2020) With 3GB RAM, 13-Megapixel Main Camera Launched: Price, Specifications",https://gadgets.ndtv.com/mobiles/news/honor-8s-2020-price-gbp-100-launch-features-specifications-2241298
623,sports," June 7, 2020  11:49:30 am",‘Finally good to be coming home’: Vishwanathan Anand after completing quarantine in Bangalore,https://indianexpress.com/article/sports/chess/vishwanathan-anand-coming-home-bangalore-quarantine-6445822/
624,sports," June 5, 2020  9:10:46 pm",Cristiano Ronaldo: Football’s first billion dollar man,https://indianexpress.com/article/sports/football/cristiano-ronaldo-trumps-lionel-messi-to-become-first-billion-dollar-man-in-football-history-6443678/
625,lifestyle," May 27, 2020  9:16:25 am",These watermelon coolers are deliciously refreshing,https://indianexpress.com/article/lifestyle/food-wine/refreshing-summer-watermelon-cooler-recipes-6426289/
626,technology, 3 June 2020,"Vivo X50 vs Vivo X50 Pro vs Vivo X50 Pro+: Price, Specifications Compared",https://gadgets.ndtv.com/mobiles/news/vivo-x50-vs-vivo-x50-pro-vs-vivo-x50-pro-plus-price-specifications-comparison-2239921
627,india," June 7, 2020  6:40:37 pm","National Cancer Survivors Day: Awareness and optimism key, says Karnataka woman who battled breast cancer twice",https://indianexpress.com/article/india/national-cancer-survivors-day-awareness-and-optimism-is-key-says-karnataka-woman-who-survived-breast-cancer-twice-6447275/
628,sports," June 3, 2020  2:30:55 pm",‘No doubt India deliberately lost to England in the 2019 World Cup’: Abdul Razzaq,https://indianexpress.com/article/sports/cricket/india-deliberately-lost-to-england-in-the-2019-world-cup-abdul-razzaq-6439199/
629,india," June 5, 2020  10:47:39 pm",Kerala cops register case against Maneka Gandhi over tweet on Malappuram,https://indianexpress.com/article/india/kerala-cops-register-case-against-maneka-over-tweet-on-malappuram-6444662/
630,technology, 2 June 2020,"Realme Smart TV to Go on Sale Today at 12 Noon via Flipkart, Realme Site: Price in India, Specifications",https://gadgets.ndtv.com/smart-home/news/realme-smart-tv-32-43-inch-sale-today-price-in-india-rs-12999-21999-flipkart-2238898
631,india," June 8, 2020  12:25:11 pm",Irani debunks claims of lockdown leading to increase in domestic violence,https://indianexpress.com/article/india/irani-debunks-claims-of-lockdown-leading-to-increase-in-domestic-violence-6448394/
632,india," June 6, 2020  2:15:59 pm",Covid-19 not ‘exploded’ in India but risk remains: WHO expert,https://indianexpress.com/article/india/india-coronavirus-cases-who-6445588/
633,sports," June 4, 2020  6:27:06 pm",Australian Cricketers Association to challenge CA’s negative revenue forecast for next 2 summers,https://indianexpress.com/article/sports/cricket/australian-cricketers-association-to-challenge-cas-negative-revenue-forecast-for-next-2-summers-6442745/
634,sports," June 5, 2020  12:49:31 pm",Concern for families is main reason why West Indies trio declined to tour England: CWI,https://indianexpress.com/article/sports/cricket/west-indies-tour-england-shimron-hetmyer-keemo-paul-darren-bravo-coronavirus-6443780/
635,lifestyle," May 27, 2020  9:16:06 am",This chia pudding bowl is perfect for a fancy breakfast,https://indianexpress.com/article/lifestyle/food-wine/in-the-mood-to-have-a-fancy-breakfast-try-this-easy-chia-pudding-bowl-6428282/
636,india," June 6, 2020  10:53:52 am",MP to begin work on Ekal Nagrik Database,https://indianexpress.com/article/india/madhya-pradesh-ekal-nagrik-database-shivraj-singh-chouhan-6445338/
637,technology, 2 June 2020,"Amid COVID-19 Pandemic, Crypto Crime Surges in First 5 Months: CipherTrace",https://gadgets.ndtv.com/internet/news/coronavirus-amid-covid-19-pandemic-crypto-crime-surges-in-first-5-months-ciphertrace-2239496
638,entertainment," June 6, 2020  9:29:23 am",Salman Khan cleans his Panvel farmhouse with Iulia Vantur,https://indianexpress.com/article/entertainment/bollywood/salman-khan-cleans-his-panvel-farmhouse-with-iulia-vantur-6445254/
639,entertainment," June 2, 2020  5:02:13 pm","Mani Ratnam turns 64: Simran, Aadhi, Khushbu and others wish the ace filmmaker",https://indianexpress.com/article/entertainment/tamil/mani-ratnam-turns-64-birthday-wishes-6438312/
640,india," June 6, 2020  5:46:18 am",UP: NIA files charges against accused in fake currency case,https://indianexpress.com/article/india/up-nia-files-charges-against-accused-in-fake-currency-case-6445025/
641,india," June 6, 2020  10:22:18 pm","Lockdown Diary, Day 74: ITBP opens health centres for veterans; first-ever online music concert by Kashmiri artists on June 7",https://indianexpress.com/article/india/lockdown-diary-day-74-itbp-salon-owner-kashmiri-singers-6446211/
642,lifestyle," June 7, 2020  12:10:03 pm",Try these vegan fudge brownies without baking; check out the recipe here,https://indianexpress.com/article/lifestyle/food-wine/vegan-fudge-brownies-dont-need-baking-recipe-6432841/
643,entertainment," May 30, 2020  9:06:00 pm",Four More Shots Please writer Devika Bhagat: Freedom to make a choice for yourself is a basic need,https://indianexpress.com/article/entertainment/web-series/four-more-shots-please-writer-devika-bhagat-amazon-prime-video-6395505/
644,entertainment," June 2, 2020  8:33:08 am",Wajid Khan: Everything to know about the music composer-singer,https://indianexpress.com/article/entertainment/bollywood/wajid-khan-music-composer-singer-everything-to-know-sajid-wajid-death-6436778/
645,entertainment," June 4, 2020  8:18:18 pm","Basu Chatterjee, the man who delivered real life on screen with a smile",https://indianexpress.com/article/entertainment/bollywood/basu-chaterjee-the-man-who-delivered-real-life-on-screen-with-a-smile-6442565/
646,technology, 3 June 2020,TikTok Has Its Arab Spring Moment in the US as Teen Activism Overtakes Dance Moves,https://gadgets.ndtv.com/social-networking/news/tiktok-has-its-arab-spring-moment-in-the-us-as-teen-activism-overtakes-dance-moves-2239826
647,entertainment," June 1, 2020  9:27:26 pm",John Cusack claims he was attacked by police for documenting George Floyd protests,https://indianexpress.com/article/entertainment/hollywood/john-cusack-attacked-by-police-for-filming-george-floyd-protests-video-6437372/
648,sports," June 7, 2020  2:08:32 pm","Fortunate to have played cricket alongside Virat Kohli, says Kane Williamson",https://indianexpress.com/article/sports/cricket/virat-kohli-kane-williamson-fortunate-to-play-alongside-icc-world-cup-2019-semi-final-6446958/
649,entertainment," June 5, 2020  7:44:23 pm","TV news on June 5: Divyanka refutes Naagin 5 buzz, Asim-Himanshi’s music video release date announced",https://indianexpress.com/article/entertainment/television/tv-news-june-4-live-updates-hina-khan-6442009/
650,india," June 6, 2020  6:01:01 am","West Bengal: Central team visits cyclone-hit areas, state seeks Rs 80K cr",https://indianexpress.com/article/india/west-bengal-central-team-visits-cyclone-hit-areas-state-seeks-rs-80k-cr-6445031/
651,technology, 1 June 2020,Data Breach on CSC BHIM Site Puts 70 Lakhs Indians' Highly Sensitive Data at Risk: Report,https://gadgets.ndtv.com/apps/news/bhim-site-data-breach-exposes-70-lakh-indian-aadhaar-bank-pan-information-vpnmentor-report-2238851
652,technology, 5 June 2020,"Amazfit T-Rex Price in India Revealed, Pre-Bookings Start June 7 via Amazon",https://gadgets.ndtv.com/wearables/news/huami-amazfit-t-rex-price-in-india-rs-9999-pre-bookings-date-7-june-amazon-2241389
653,technology, 3 June 2020,Samsung Extends Warranty on All Products in India Till June 15 Owning to Coronavirus Lockdown,https://gadgets.ndtv.com/mobiles/news/samsung-india-extends-products-warranty-till-june-15-coronavirus-2239960
654,lifestyle," May 29, 2020  8:00:36 pm",Recipe for Queen Victoria’s favourite sponge cake revealed,https://indianexpress.com/article/lifestyle/food-wine/royal-pastry-chefs-reveal-recipe-queen-victoria-favourite-sponge-cake-6432877/
655,sports," June 6, 2020  3:13:43 pm",Undertaker vs Kane Inferno Match: Looking back at one of ‘The Greatest Wrestling Match Ever’,https://indianexpress.com/article/sports/wwe-wrestling/the-undertaker-kane-inferno-match-1998-video-watch-greatest-wrestling-match-6445755/
656,india," June 6, 2020  1:28:52 am","Gujarat: ‘No action taken against ex-MP who worked against me,’ says MLA Jitubhai Chaudhary",https://indianexpress.com/article/india/gujarat-no-action-taken-against-ex-mp-who-worked-against-me-says-mla-jitubhai-chaudhary-6444775/
657,lifestyle," May 25, 2020  11:40:44 am",Cannes: Diana Penty stunning looks from last year,https://indianexpress.com/article/lifestyle/fashion/cannes-diana-penty-photos-6422290/
658,lifestyle," May 27, 2020  10:54:58 am",From boosting immunity to improving heart health: Know the benefits of white jamun,https://indianexpress.com/article/lifestyle/food-wine/immunity-diabetes-heart-health-hydration-benefits-of-white-jamun-6428135/
659,lifestyle," June 2, 2020  1:02:17 pm",Worried about infertility? Here are some common causes,https://indianexpress.com/article/lifestyle/health/factors-that-can-affect-fertility-6434540/
660,sports," June 5, 2020  8:11:33 pm",World champion runner Salwa Eid Naser provisionally suspended in doping case,https://indianexpress.com/article/sports/sport-others/world-champion-runner-salwa-eid-naser-suspended-in-doping-case-6444522/
661,india," June 8, 2020  7:30:15 am","Sena member, author, app designer – the many hats donned by cop reinstated after 16 years",https://indianexpress.com/article/india/sena-member-author-app-designer-the-many-hats-donned-by-cop-sachin-vaze-reinstated-after-16-yrs-6447783/
662,lifestyle," June 6, 2020  4:20:45 pm",A Parisian gallery is using winged hats to maintain social distancing among visitors,https://indianexpress.com/article/lifestyle/life-style/parisian-gallery-using-winged-hats-social-distancing-6445573/
663,sports," June 6, 2020  5:37:52 pm",‘AFC Asian Cup great chance to develop interest in women’s football in India’,https://indianexpress.com/article/sports/football/afc-asian-cup-2022-india-women-football-interest-6445948/
664,india," June 6, 2020  2:40:01 am","Maharashtra: Paperwork makes way for WhatsApp, email  in govt offices",https://indianexpress.com/article/india/maharashtra-paperwork-makes-way-for-whatsapp-email-in-govt-offices-6444875/
665,sports," June 2, 2020  11:38:44 pm",‘I can get reverse swing with or without saliva’: Mohammed Shami,https://indianexpress.com/article/sports/cricket/mohammed-shami-reverse-swing-with-or-without-saliva-6439603/
666,lifestyle," June 1, 2020  6:36:06 pm",This homemade mask will come to your rescue if you are worried about pigmentation and blemishes,https://indianexpress.com/article/lifestyle/life-style/this-homemade-mask-will-help-you-beat-pigmentation-and-blemishes-6431372/
667,lifestyle," June 5, 2020  7:45:35 am",World Environment Day: Timoci Naulusala’s 2017 speech is worth revisiting,https://indianexpress.com/article/lifestyle/life-positive/world-environment-day-timoci-naulusala-cop23-germany-2017-inspiring-speech-6442610/
668,india," June 6, 2020  5:03:36 am","Man kills wife & three kids, hangs self: UP Police",https://indianexpress.com/article/india/man-kills-wife-three-kids-hangs-self-up-police-6444993/
669,sports," June 3, 2020  4:23:21 pm","Baroda Cricket Association withdraws suspension against Atul Bedade, axes him as women’s team coach",https://indianexpress.com/article/sports/cricket/baroda-cricket-association-withdraws-suspension-against-atul-bedade-but-axes-him-as-womens-team-coach-6440831/
670,sports," June 4, 2020  8:04:45 am",Turkish league leaders Trabzonspor banned by UEFA,https://indianexpress.com/article/sports/football/turkish-league-leaders-trabzonspor-banned-by-uefa-6441363/
671,technology, 3 June 2020,Mitron App Pulled From the Google Play Store for Violating Spam and Repetitive Content Policies,https://gadgets.ndtv.com/social-networking/news/mitron-app-pulled-from-the-google-play-store-for-violating-spam-policies-2239329
672,lifestyle," June 8, 2020  1:01:51 pm","No matter where you are in the world, these adorable Aussie wildlife creatures will add happiness to your days",https://indianexpress.com/article/lifestyle/sponsored-lifestyle/no-matter-where-you-are-in-the-world-these-adorable-aussie-wildlife-creatures-will-add-happiness-to-your-days/
673,entertainment," June 7, 2020  8:18:50 am",Five movies on police brutality you should see,https://indianexpress.com/article/entertainment/hollywood/five-movies-on-police-brutality-you-should-watch-6445888/
674,india," June 8, 2020  7:37:44 am",Amit Shah addresses virtual rally: ‘Nitish will return to power with two-thirds majority’,https://indianexpress.com/article/india/amit-shah-addresses-virtual-rally-nitish-will-return-to-power-with-two-thirds-majority-bihar-elections-6447770/
